split,repeat,row_index,edge_features,error
49,4,396,10,False
49,4,418,1,False
49,4,443,0,False
49,4,446,0,False
49,4,450,1,False
49,4,454,0,False
49,4,460,3,False
49,4,487,0,False
49,4,495,0,False
49,4,512,3,False
49,4,560,1,False
49,4,563,0,False
49,4,566,2,False
49,4,578,2,True
49,4,580,1,False
49,4,581,0,False
49,4,584,0,False
49,4,591,2,False
49,4,597,3,False
49,4,602,3,False
49,4,605,1,True
49,4,622,1,False
49,4,627,0,False
49,4,633,0,False
49,4,644,0,False
49,4,646,0,False
49,4,654,3,False
49,4,659,0,True
49,4,665,1,False
49,4,668,0,False
49,4,687,10,False
49,4,703,3,False
49,4,708,0,False
49,4,722,1,False
49,4,739,0,False
49,4,740,1,False
49,4,755,5,False
49,4,757,0,True
49,4,769,1,False
49,4,782,0,False
49,4,789,0,False
