method,split,kind,level,realization,macro_f1,balanced_accuracy
rbf,45,missing,0.1,8,0.6475763496744286,0.6670995670995671
rbf,45,missing,0.1,9,0.6558307755116266,0.6801406926406925
rbf,45,missing,0.1,10,0.6654364190618389,0.6920454545454546
rbf,45,missing,0.1,11,0.6863828502415459,0.7147727272727273
rbf,45,missing,0.1,12,0.6444862155388471,0.6687770562770563
rbf,45,missing,0.1,13,0.6764214046822742,0.7045454545454546
rbf,45,missing,0.1,14,0.6610671936758894,0.6784632034632034
rbf,45,missing,0.1,15,0.6718042636234856,0.6909632034632034
rbf,45,missing,0.1,16,0.6406102336892541,0.6687770562770563
rbf,45,missing,0.1,17,0.6349567099567099,0.6693181818181818
rbf,45,missing,0.1,18,0.6106107984156764,0.6324134199134199
rbf,45,missing,0.1,19,0.6204258175081974,0.645508658008658
centroid,46,noise,0.05,0,0.45690472449193376,0.46877705627705624
centroid,46,noise,0.05,1,0.5099019088016967,0.5147727272727273
centroid,46,noise,0.05,2,0.48427542713437555,0.49150432900432894
centroid,46,noise,0.05,3,0.5099019088016967,0.5147727272727273
centroid,46,noise,0.05,4,0.4843143558569091,0.49150432900432894
centroid,46,noise,0.05,5,0.45690472449193376,0.46877705627705624
centroid,46,noise,0.05,6,0.4967720508547656,0.5034090909090909
centroid,46,noise,0.05,7,0.4967720508547656,0.5034090909090909
centroid,46,noise,0.05,8,0.4814267664877421,0.4926406926406926
centroid,46,noise,0.05,9,0.4694013482123238,0.4806818181818182
centroid,46,noise,0.05,10,0.47081011224250635,0.4801406926406926
centroid,46,noise,0.05,11,0.48427542713437555,0.49150432900432894
centroid,46,noise,0.05,12,0.4967720508547656,0.5034090909090909
centroid,46,noise,0.05,13,0.49725672877846794,0.5028679653679654
centroid,46,noise,0.05,14,0.4833067359628964,0.49204545454545456
centroid,46,noise,0.05,15,0.4967720508547656,0.5034090909090909
centroid,46,noise,0.05,16,0.4833067359628964,0.49204545454545456
centroid,46,noise,0.05,17,0.5099019088016967,0.5147727272727273
centroid,46,noise,0.05,18,0.48427542713437555,0.49150432900432894
centroid,46,noise,0.05,19,0.4967720508547656,0.5034090909090909
centroid,46,noise,0.1,0,0.47081011224250635,0.4801406926406926
centroid,46,noise,0.1,1,0.4977067868504772,0.5028679653679654
centroid,46,noise,0.1,2,0.49785196687370603,0.5028679653679653
centroid,46,noise,0.1,3,0.47140197405813444,0.4801406926406926
centroid,46,noise,0.1,4,0.5004069767441861,0.5176406926406927
centroid,46,noise,0.1,5,0.46718931475029035,0.48127705627705625
centroid,46,noise,0.1,6,0.50719405220368,0.5159090909090909
centroid,46,noise,0.1,7,0.5071029285720788,0.5159090909090909
centroid,46,noise,0.1,8,0.46433554817275746,0.4818181818181818
centroid,46,noise,0.1,9,0.46076740509402225,0.4676948051948052
centroid,46,noise,0.1,10,0.46451800232288043,0.4818722943722944
centroid,46,noise,0.1,11,0.48486728895000364,0.49150432900432894
centroid,46,noise,0.1,12,0.4865323435843054,0.49090909090909096
centroid,46,noise,0.1,13,0.45749658630756185,0.46877705627705624
centroid,46,noise,0.1,14,0.4861928456838319,0.49090909090909096
centroid,46,noise,0.1,15,0.4833067359628964,0.49204545454545456
centroid,46,noise,0.1,16,0.49725672877846794,0.5028679653679654
centroid,46,noise,0.1,17,0.49785196687370603,0.5028679653679653
centroid,46,noise,0.1,18,0.48427542713437555,0.49150432900432894
centroid,46,noise,0.1,19,0.46959459459459457,0.48073593073593074
centroid,46,noise,0.2,0,0.4977067868504772,0.5028679653679654
centroid,46,noise,0.2,1,0.49733223806450344,0.5028679653679654
centroid,46,noise,0.2,2,0.4715695488721804,0.4801406926406926
centroid,46,noise,0.2,3,0.5004069767441861,0.5176406926406927
centroid,46,noise,0.2,4,0.4595139196333238,0.46818181818181814
centroid,46,noise,0.2,5,0.47252566005658536,0.4795995670995671
centroid,46,noise,0.2,6,0.47909407665505227,0.49318181818181817
centroid,46,noise,0.2,7,0.4489854081167351,0.4704545454545454
centroid,46,noise,0.2,8,0.4910162713734142,0.5051948051948052
centroid,46,noise,0.2,9,0.4403654485049834,0.45806277056277056
centroid,46,noise,0.2,10,0.4967754271343755,0.5034090909090909
centroid,46,noise,0.2,11,0.4865323435843054,0.49090909090909096
centroid,46,noise,0.2,12,0.4646336996336996,0.4818181818181818
centroid,46,noise,0.2,13,0.4861928456838319,0.49090909090909096
centroid,46,noise,0.2,14,0.46048445834231666,0.46764069264069263
centroid,46,noise,0.2,15,0.48320522177229497,0.49204545454545456
centroid,46,noise,0.2,16,0.498288545798657,0.5028679653679653
centroid,46,noise,0.2,17,0.4829783978749446,0.4920995670995671
centroid,46,noise,0.2,18,0.44560262089331854,0.4569264069264069
centroid,46,noise,0.2,19,0.47351526916098907,0.4795454545454546
centroid,46,missing,0.05,0,0.47909407665505227,0.49318181818181817
centroid,46,missing,0.05,1,0.45690472449193376,0.46877705627705624
centroid,46,missing,0.05,2,0.47081011224250635,0.4801406926406926
centroid,46,missing,0.05,3,0.4592068521069149,0.4682359307359307
centroid,46,missing,0.05,4,0.4828924669350202,0.49204545454545456
centroid,46,missing,0.05,5,0.4967754271343755,0.5034090909090909
centroid,46,missing,0.05,6,0.49333490467211405,0.5045454545454546
centroid,46,missing,0.05,7,0.46923164453652266,0.48073593073593074
centroid,46,missing,0.05,8,0.4737403100775194,0.479004329004329
centroid,46,missing,0.05,9,0.4843143558569091,0.49150432900432894
centroid,46,missing,0.05,10,0.5084033341111197,0.5153138528138528
centroid,46,missing,0.05,11,0.46076740509402225,0.4676948051948052
centroid,46,missing,0.05,12,0.4829783978749446,0.4920995670995671
centroid,46,missing,0.05,13,0.4841390230596251,0.49204545454545456
centroid,46,missing,0.05,14,0.4833101122425063,0.49204545454545456
centroid,46,missing,0.05,15,0.49550185791411583,0.5039502164502164
centroid,46,missing,0.05,16,0.47081011224250635,0.4801406926406926
centroid,46,missing,0.05,17,0.4833067359628964,0.49204545454545456
centroid,46,missing,0.05,18,0.45918220526576214,0.4682359307359307
centroid,46,missing,0.05,19,0.47027704547594384,0.48073593073593074
centroid,46,missing,0.1,0,0.4583101122425063,0.4682359307359307
centroid,46,missing,0.1,1,0.4749878212154427,0.49372294372294373
centroid,46,missing,0.1,2,0.4592068521069149,0.4682359307359307
centroid,46,missing,0.1,3,0.42258070092636413,0.43246753246753245
centroid,46,missing,0.1,4,0.43356640612738173,0.4449134199134199
centroid,46,missing,0.1,5,0.46122637473749706,0.46764069264069263
centroid,46,missing,0.1,6,0.4572185035760132,0.4688311688311688
centroid,46,missing,0.1,7,0.4581982583269768,0.4682359307359307
centroid,46,missing,0.1,8,0.49156251647946,0.5051406926406926
centroid,46,missing,0.1,9,0.48484010000260425,0.49150432900432894
centroid,46,missing,0.1,10,0.4475536572059665,0.45633116883116887
centroid,46,missing,0.1,11,0.4967754271343755,0.5034090909090909
centroid,46,missing,0.1,12,0.48486728895000364,0.49150432900432894
centroid,46,missing,0.1,13,0.46213704994192795,0.4670995670995671
centroid,46,missing,0.1,14,0.4653968253968254,0.4818181818181818
centroid,46,missing,0.1,15,0.4574628159072288,0.4688311688311688
centroid,46,missing,0.1,16,0.5055266503437236,0.5164502164502165
centroid,46,missing,0.1,17,0.4855116648992577,0.49096320346320343
centroid,46,missing,0.1,18,0.5320375911909092,0.5391233766233766
centroid,46,missing,0.1,19,0.4713330542128168,0.4801406926406927
knn,46,noise,0.05,0,0.6937569213732004,0.6909632034632034
knn,46,noise,0.05,1,0.7408222591362126,0.7385822510822511
knn,46,noise,0.05,2,0.717280361757106,0.7147727272727273
knn,46,noise,0.05,3,0.7172895902547065,0.7147727272727273
knn,46,noise,0.05,4,0.6820869643685865,0.6790584415584415
knn,46,noise,0.05,5,0.7051079734219269,0.7028679653679653
knn,46,noise,0.05,6,0.7033914728682171,0.7028679653679654
knn,46,noise,0.05,7,0.7263187748156551,0.7266774891774892
knn,46,noise,0.05,8,0.7161778734594957,0.7147727272727272
knn,46,noise,0.05,9,0.7171882995053727,0.7141774891774891
knn,46,noise,0.05,10,0.7051079734219269,0.7028679653679653
knn,46,noise,0.05,11,0.7172895902547065,0.7147727272727273
knn,46,noise,0.05,12,0.7292044809982983,0.7266774891774892
knn,46,noise,0.05,13,0.7292044809982983,0.7266774891774892
knn,46,noise,0.05,14,0.7286980503487075,0.7266774891774892
knn,46,noise,0.05,15,0.7056457226834425,0.7028679653679653
knn,46,noise,0.05,16,0.7292044809982983,0.7266774891774892
knn,46,noise,0.05,17,0.7056457226834425,0.7028679653679653
knn,46,noise,0.05,18,0.7056457226834425,0.7028679653679653
knn,46,noise,0.05,19,0.7172895902547065,0.7147727272727273
knn,46,noise,0.1,0,0.7161778734594957,0.7147727272727272
knn,46,noise,0.1,1,0.748178650617675,0.7504870129870129
knn,46,noise,0.1,2,0.7040360046457608,0.7039502164502165
knn,46,noise,0.1,3,0.7029802767789038,0.7016774891774892
knn,46,noise,0.1,4,0.6926191151446398,0.6909632034632034
knn,46,noise,0.1,5,0.7139265899250733,0.7147727272727273
knn,46,noise,0.1,6,0.7257515598411798,0.7266774891774892
knn,46,noise,0.1,7,0.7141236528644356,0.7147186147186148
knn,46,noise,0.1,8,0.7166818688557819,0.7141774891774891
knn,46,noise,0.1,9,0.7045093590470788,0.7022727272727273
knn,46,noise,0.1,10,0.681463884952257,0.6784632034632034
knn,46,noise,0.1,11,0.7161778734594957,0.7147727272727272
knn,46,noise,0.1,12,0.7257515598411798,0.7266774891774892
knn,46,noise,0.1,13,0.717280361757106,0.7147727272727273
knn,46,noise,0.1,14,0.7289174972314507,0.7266774891774892
knn,46,noise,0.1,15,0.7286406423034331,0.7266774891774892
knn,46,noise,0.1,16,0.7616064491064491,0.7618506493506494
knn,46,noise,0.1,17,0.7641128487696838,0.762987012987013
knn,46,noise,0.1,18,0.717280361757106,0.7147727272727273
knn,46,noise,0.1,19,0.7051200154858691,0.7034090909090909
knn,46,noise,0.2,0,0.7259539524570722,0.726082251082251
knn,46,noise,0.2,1,0.7646365262644332,0.7617424242424242
knn,46,noise,0.2,2,0.6997575557857075,0.7016774891774892
knn,46,noise,0.2,3,0.6903208816141317,0.6920995670995671
knn,46,noise,0.2,4,0.7357521000459174,0.7385822510822511
knn,46,noise,0.2,5,0.7312089685100701,0.7385822510822511
knn,46,noise,0.2,6,0.7156227210112632,0.7141233766233767
knn,46,noise,0.2,7,0.7616068182148727,0.7612554112554112
knn,46,noise,0.2,8,0.7855311355311356,0.785064935064935
knn,46,noise,0.2,9,0.7462760816419353,0.7499458874458875
knn,46,noise,0.2,10,0.7266774891774892,0.7266774891774892
knn,46,noise,0.2,11,0.7141236528644356,0.7147186147186146
knn,46,noise,0.2,12,0.7340237282097747,0.7385822510822511
knn,46,noise,0.2,13,0.7641268756767905,0.762391774891775
knn,46,noise,0.2,14,0.7454493012885327,0.7493506493506493
knn,46,noise,0.2,15,0.7939935064935064,0.797564935064935
knn,46,noise,0.2,16,0.7560768192719658,0.7624458874458875
knn,46,noise,0.2,17,0.6922895902547066,0.6897727272727273
knn,46,noise,0.2,18,0.6996885228592545,0.7022727272727273
knn,46,noise,0.2,19,0.7321288679984332,0.7374458874458875
knn,46,missing,0.05,0,0.753045729537135,0.7492965367965368
knn,46,missing,0.05,1,0.7895685050558876,0.7862012987012987
knn,46,missing,0.05,2,0.7024957458876915,0.7028679653679653
knn,46,missing,0.05,3,0.7049931775541531,0.7022727272727273
knn,46,missing,0.05,4,0.7163752913752914,0.7141774891774891
knn,46,missing,0.05,5,0.7277389277389277,0.7255411255411256
knn,46,missing,0.05,6,0.7291807030179124,0.7261363636363636
knn,46,missing,0.05,7,0.7427944862155388,0.7374458874458875
knn,46,missing,0.05,8,0.7107844862993604,0.7136363636363636
knn,46,missing,0.05,9,0.7357834994462902,0.7385822510822511
knn,46,missing,0.05,10,0.715374677002584,0.7147186147186148
knn,46,missing,0.05,11,0.7521733111849391,0.7499458874458875
knn,46,missing,0.05,12,0.7521733111849391,0.7504870129870129
knn,46,missing,0.05,13,0.7118836448104741,0.7141774891774891
knn,46,missing,0.05,14,0.7001291989664082,0.7022727272727273
knn,46,missing,0.05,15,0.7255587073547907,0.7272727272727273
knn,46,missing,0.05,16,0.7275817562690268,0.726082251082251
knn,46,missing,0.05,17,0.7277204502814258,0.726082251082251
knn,46,missing,0.05,18,0.6877591141133399,0.6909632034632034
knn,46,missing,0.05,19,0.7286406423034331,0.7266774891774892
knn,46,missing,0.1,0,0.6963282285090795,0.7016774891774892
knn,46,missing,0.1,1,0.6901709401709402,0.6897727272727273
knn,46,missing,0.1,2,0.6789598108747045,0.6761363636363636
knn,46,missing,0.1,3,0.7023471895848528,0.7039502164502165
knn,46,missing,0.1,4,0.6862960514376086,0.6886363636363637
knn,46,missing,0.1,5,0.6996345029239766,0.7022186147186147
knn,46,missing,0.1,6,0.6924668782606093,0.6891774891774891
knn,46,missing,0.1,7,0.698051948051948,0.7028138528138528
knn,46,missing,0.1,8,0.7202395521544458,0.7255411255411256
knn,46,missing,0.1,9,0.7126291989664082,0.7147727272727273
knn,46,missing,0.1,10,0.7140345765345766,0.713582251082251
knn,46,missing,0.1,11,0.7314407814407814,0.7260281385281385
knn,46,missing,0.1,12,0.7173525406666641,0.7255411255411256
knn,46,missing,0.1,13,0.6934352324512508,0.6903138528138528
knn,46,missing,0.1,14,0.7190154806433877,0.7147186147186148
knn,46,missing,0.1,15,0.7393474291856496,0.7363095238095239
knn,46,missing,0.1,16,0.7155970459746203,0.7141774891774891
knn,46,missing,0.1,17,0.7429253370742732,0.7488095238095237
knn,46,missing,0.1,18,0.6976867982965543,0.7022727272727273
knn,46,missing,0.1,19,0.6618599068002285,0.6676948051948053
svm,46,noise,0.05,0,0.8325329299804626,0.8338744588744589
svm,46,noise,0.05,1,0.7949977782424591,0.797564935064935
svm,46,noise,0.05,2,0.8332387975042541,0.8338744588744589
svm,46,noise,0.05,3,0.7852272727272727,0.7856601731601731
svm,46,noise,0.05,4,0.8443486084218349,0.844047619047619
svm,46,noise,0.05,5,0.804360718646433,0.8089285714285714
svm,46,noise,0.05,6,0.8559990638651966,0.8570887445887445
svm,46,noise,0.05,7,0.8422551522026848,0.8457792207792207
svm,46,noise,0.05,8,0.808466819221968,0.8082792207792208
svm,46,noise,0.05,9,0.8570618264322178,0.8576839826839827
svm,46,noise,0.05,10,0.8319716039109633,0.8332792207792208
svm,46,noise,0.05,11,0.8447843822843824,0.8445887445887446
svm,46,noise,0.05,12,0.844512432012432,0.8451839826839826
svm,46,noise,0.05,13,0.8319716039109633,0.8332792207792208
svm,46,noise,0.05,14,0.8559990638651966,0.8570887445887445
svm,46,noise,0.05,15,0.8319716039109633,0.8332792207792208
svm,46,noise,0.05,16,0.8079441439567299,0.8094696969696971
svm,46,noise,0.05,17,0.819149589628313,0.8213744588744589
svm,46,noise,0.05,18,0.8198962658563842,0.821969696969697
svm,46,noise,0.05,19,0.8303030303030303,0.8332792207792208
svm,46,noise,0.1,0,0.8334469524819471,0.8344155844155844
svm,46,noise,0.1,1,0.8568181818181818,0.8571428571428571
svm,46,noise,0.1,2,0.8550438596491228,0.8570887445887445
svm,46,noise,0.1,3,0.7977713343567002,0.7969155844155844
svm,46,noise,0.1,4,0.823183929891247,0.8225108225108225
svm,46,noise,0.1,5,0.8205808080808081,0.8213744588744589
svm,46,noise,0.1,6,0.7998354282396509,0.798051948051948
svm,46,noise,0.1,7,0.8310474140261375,0.8327380952380952
svm,46,noise,0.1,8,0.783134378383953,0.7856601731601731
svm,46,noise,0.1,9,0.7830493150260592,0.7862012987012987
svm,46,noise,0.1,10,0.7925170068027212,0.7987012987012987
svm,46,noise,0.1,11,0.8451638170866758,0.8463203463203464
svm,46,noise,0.1,12,0.8698579261540124,0.869534632034632
svm,46,noise,0.1,13,0.8229532163742689,0.8207792207792207
svm,46,noise,0.1,14,0.8069499001421137,0.810064935064935
svm,46,noise,0.1,15,0.8094912334042768,0.8094155844155844
svm,46,noise,0.1,16,0.833184500002424,0.8327380952380952
svm,46,noise,0.1,17,0.7510374774144665,0.7487554112554112
svm,46,noise,0.1,18,0.8101051799191803,0.8106060606060606
svm,46,noise,0.1,19,0.820100696882654,0.8219155844155843
svm,46,noise,0.2,0,0.75,0.7498917748917748
svm,46,noise,0.2,1,0.7647017914765772,0.7611471861471861
svm,46,noise,0.2,2,0.7640822025393779,0.7617424242424243
svm,46,noise,0.2,3,0.7633301657691901,0.7629329004329004
svm,46,noise,0.2,4,0.8210836384262363,0.8219155844155843
svm,46,noise,0.2,5,0.7367519336441054,0.738474025974026
svm,46,noise,0.2,6,0.778044902094817,0.7742965367965369
svm,46,noise,0.2,7,0.7273422377080914,0.7272186147186148
svm,46,noise,0.2,8,0.758624031007752,0.7606601731601731
svm,46,noise,0.2,9,0.7601084010840109,0.763474025974026
svm,46,noise,0.2,10,0.7850255246738513,0.7856060606060605
svm,46,noise,0.2,11,0.7849114064230344,0.7861471861471861
svm,46,noise,0.2,12,0.7854496126148272,0.785064935064935
svm,46,noise,0.2,13,0.7169329573934837,0.7164502164502164
svm,46,noise,0.2,14,0.7618709991086622,0.7623376623376623
svm,46,noise,0.2,15,0.7967268283757645,0.7958333333333334
svm,46,noise,0.2,16,0.7035363010972767,0.7016774891774892
svm,46,noise,0.2,17,0.783970796556609,0.7867965367965368
svm,46,noise,0.2,18,0.7733976176971071,0.7753787878787879
svm,46,noise,0.2,19,0.7960732369284205,0.7981060606060606
svm,46,missing,0.05,0,0.7033073854388806,0.7033549783549784
svm,46,missing,0.05,1,0.754608348968105,0.750974025974026
svm,46,missing,0.05,2,0.7539596273291925,0.750974025974026
svm,46,missing,0.05,3,0.7307306514623587,0.7272186147186146
svm,46,missing,0.05,4,0.7062728937728938,0.7038961038961039
svm,46,missing,0.05,5,0.8206349206349206,0.8225108225108225
svm,46,missing,0.05,6,0.7973039215686275,0.7986471861471862
svm,46,missing,0.05,7,0.7719961240310078,0.7737554112554113
svm,46,missing,0.05,8,0.7206512553972241,0.7271645021645021
svm,46,missing,0.05,9,0.699747454285174,0.7022727272727273
svm,46,missing,0.05,10,0.7461145472698746,0.7504870129870129
svm,46,missing,0.05,11,0.7644889663182346,0.7628787878787878
svm,46,missing,0.05,12,0.773474713692105,0.7731601731601732
svm,46,missing,0.05,13,0.7759421193861218,0.7731601731601732
svm,46,missing,0.05,14,0.75986929874125,0.762987012987013
svm,46,missing,0.05,15,0.728391472868217,0.726082251082251
svm,46,missing,0.05,16,0.7515004160599127,0.7492965367965368
svm,46,missing,0.05,17,0.7756136950904393,0.7742965367965369
svm,46,missing,0.05,18,0.7072132034632035,0.7266774891774892
svm,46,missing,0.05,19,0.7141439105420955,0.7147727272727273
svm,46,missing,0.1,0,0.7091308841308841,0.7022186147186147
svm,46,missing,0.1,1,0.697047397047397,0.6913419913419914
svm,46,missing,0.1,2,0.7224002488916543,0.7248917748917749
svm,46,missing,0.1,3,0.6727490918526207,0.6681277056277056
svm,46,missing,0.1,4,0.8192460317460318,0.8212662337662338
svm,46,missing,0.1,5,0.7240929360494578,0.725487012987013
svm,46,missing,0.1,6,0.6526591517714888,0.6425865800865801
svm,46,missing,0.1,7,0.775691056910569,0.7759199134199135
svm,46,missing,0.1,8,0.7580609479564183,0.763474025974026
svm,46,missing,0.1,9,0.759337605082286,0.7623376623376623
svm,46,missing,0.1,10,0.7602272727272728,0.7606060606060605
svm,46,missing,0.1,11,0.7940384615384616,0.7878246753246754
svm,46,missing,0.1,12,0.7573047107930828,0.7629329004329004
svm,46,missing,0.1,13,0.7264335683223941,0.7271645021645021
svm,46,missing,0.1,14,0.7495780363427422,0.7509199134199134
svm,46,missing,0.1,15,0.7470030698038786,0.738474025974026
svm,46,missing,0.1,16,0.7725248801113803,0.7737012987012987
svm,46,missing,0.1,17,0.794739952718676,0.7975108225108224
svm,46,missing,0.1,18,0.7308602250462716,0.726569264069264
svm,46,missing,0.1,19,0.7376169962008279,0.7367965367965368
mlp,46,noise,0.05,0,0.8325329299804626,0.8338744588744589
mlp,46,noise,0.05,1,0.8687703037178363,0.8695887445887446
mlp,46,noise,0.05,2,0.8690408664883991,0.8695887445887446
mlp,46,noise,0.05,3,0.8198962658563842,0.821969696969697
mlp,46,noise,0.05,4,0.8219638242894056,0.8213744588744589
mlp,46,noise,0.05,5,0.8325329299804626,0.8338744588744589
mlp,46,noise,0.05,6,0.8808848553601815,0.8814935064935066
mlp,46,noise,0.05,7,0.8311017115279675,0.8338744588744589
mlp,46,noise,0.05,8,0.8219638242894056,0.8213744588744589
mlp,46,noise,0.05,9,0.8210430309905635,0.821969696969697
mlp,46,noise,0.05,10,0.8439237258106177,0.8457792207792207
mlp,46,noise,0.05,11,0.8449066673542,0.8457792207792207
mlp,46,noise,0.05,12,0.8449066673542,0.8457792207792207
mlp,46,noise,0.05,13,0.8219638242894056,0.8213744588744589
mlp,46,noise,0.05,14,0.8325329299804626,0.8338744588744589
mlp,46,noise,0.05,15,0.8439237258106177,0.8457792207792207
mlp,46,noise,0.05,16,0.8311017115279675,0.8338744588744589
mlp,46,noise,0.05,17,0.8094452438360427,0.8094696969696971
mlp,46,noise,0.05,18,0.8564645539120865,0.8576839826839827
mlp,46,noise,0.05,19,0.8198962658563842,0.821969696969697
mlp,46,noise,0.1,0,0.834775454897406,0.8344155844155844
mlp,46,noise,0.1,1,0.8108878264862383,0.8100108225108225
mlp,46,noise,0.1,2,0.8573859345295449,0.8570887445887445
mlp,46,noise,0.1,3,0.7966356545743378,0.797564935064935
mlp,46,noise,0.1,4,0.8130081300813008,0.8111471861471862
mlp,46,noise,0.1,5,0.8564645539120865,0.8576839826839827
mlp,46,noise,0.1,6,0.8311017115279675,0.8338744588744589
mlp,46,noise,0.1,7,0.8464958954089389,0.8451839826839826
mlp,46,noise,0.1,8,0.7720457769741872,0.7754329004329005
mlp,46,noise,0.1,9,0.8452313426788753,0.8457792207792209
mlp,46,noise,0.1,10,0.80826835887964,0.8106060606060606
mlp,46,noise,0.1,11,0.8463039867109634,0.8451839826839826
mlp,46,noise,0.1,12,0.8817414174972313,0.8808982683982685
mlp,46,noise,0.1,13,0.7666758858236825,0.7617965367965368
mlp,46,noise,0.1,14,0.8219638242894056,0.8213744588744589
mlp,46,noise,0.1,15,0.8467426882061029,0.8463203463203464
mlp,46,noise,0.1,16,0.8090909090909091,0.8094696969696971
mlp,46,noise,0.1,17,0.7983527131782946,0.7975649350649352
mlp,46,noise,0.1,18,0.786998746867168,0.7862012987012987
mlp,46,noise,0.1,19,0.8192037021824257,0.8225108225108224
mlp,46,noise,0.2,0,0.7518549280177187,0.7504329004329005
mlp,46,noise,0.2,1,0.8234123599977259,0.8213744588744589
mlp,46,noise,0.2,2,0.7387858851674641,0.7373917748917749
mlp,46,noise,0.2,3,0.8013673318551368,0.7992424242424242
mlp,46,noise,0.2,4,0.7861000103129996,0.7862012987012987
mlp,46,noise,0.2,5,0.7849481668079229,0.7872835497835498
mlp,46,noise,0.2,6,0.8099853045505219,0.8088744588744589
mlp,46,noise,0.2,7,0.7376082251082251,0.7391233766233767
mlp,46,noise,0.2,8,0.7924797170792593,0.7964285714285714
mlp,46,noise,0.2,9,0.8078104537026232,0.8100108225108225
mlp,46,noise,0.2,10,0.8214479980220195,0.8207792207792208
mlp,46,noise,0.2,11,0.8196796585906059,0.8213744588744589
mlp,46,noise,0.2,12,0.7279948757065463,0.7260281385281385
mlp,46,noise,0.2,13,0.7276471157568718,0.7266233766233766
mlp,46,noise,0.2,14,0.8232834994462901,0.8218614718614718
mlp,46,noise,0.2,15,0.7710624562495139,0.7726190476190476
mlp,46,noise,0.2,16,0.7124222999222999,0.7135822510822512
mlp,46,noise,0.2,17,0.7605952380952381,0.7623917748917748
mlp,46,noise,0.2,18,0.794534632034632,0.7992424242424243
mlp,46,noise,0.2,19,0.7583459668566052,0.7612554112554113
mlp,46,missing,0.05,0,0.7370878064475624,0.7396645021645021
mlp,46,missing,0.05,1,0.7375968992248062,0.7385281385281385
mlp,46,missing,0.05,2,0.7894200830306175,0.7872835497835498
mlp,46,missing,0.05,3,0.7707338414871276,0.7628787878787878
mlp,46,missing,0.05,4,0.7052164385686791,0.7044372294372294
mlp,46,missing,0.05,5,0.8103359173126614,0.8116883116883117
mlp,46,missing,0.05,6,0.7617526685470937,0.7623917748917748
mlp,46,missing,0.05,7,0.7865985640375883,0.7873376623376623
mlp,46,missing,0.05,8,0.7859708829646436,0.7867424242424244
mlp,46,missing,0.05,9,0.7718161683277962,0.7742965367965369
mlp,46,missing,0.05,10,0.7888528138528139,0.7878787878787878
mlp,46,missing,0.05,11,0.78765664160401,0.7878787878787878
mlp,46,missing,0.05,12,0.764014743257089,0.7629329004329004
mlp,46,missing,0.05,13,0.7748379669111376,0.773160173160173
mlp,46,missing,0.05,14,0.7857142857142856,0.7873376623376623
mlp,46,missing,0.05,15,0.8350803329461867,0.83495670995671
mlp,46,missing,0.05,16,0.8336753825884262,0.8326839826839826
mlp,46,missing,0.05,17,0.8332387975042541,0.8338744588744589
mlp,46,missing,0.05,18,0.7441094619666049,0.7521645021645021
mlp,46,missing,0.05,19,0.7145867564743492,0.7153138528138527
mlp,46,missing,0.1,0,0.7427944862155388,0.7390692640692641
mlp,46,missing,0.1,1,0.7645518776616338,0.7622835497835498
mlp,46,missing,0.1,2,0.7278178429624829,0.7265692640692641
mlp,46,missing,0.1,3,0.7194544033829748,0.717478354978355
mlp,46,missing,0.1,4,0.7499514374514374,0.752056277056277
mlp,46,missing,0.1,5,0.751698606271777,0.7521103896103896
mlp,46,missing,0.1,6,0.7031860416006757,0.7022186147186147
mlp,46,missing,0.1,7,0.7423710374838195,0.7418831168831168
mlp,46,missing,0.1,8,0.7638937282229965,0.7640151515151514
mlp,46,missing,0.1,9,0.7838966588966589,0.7878787878787878
mlp,46,missing,0.1,10,0.7010281385281385,0.7010281385281385
mlp,46,missing,0.1,11,0.7139453501393266,0.7141233766233767
mlp,46,missing,0.1,12,0.7447541618273326,0.7516233766233766
mlp,46,missing,0.1,13,0.7125276854928018,0.7158549783549784
mlp,46,missing,0.1,14,0.7732177847676996,0.7765151515151515
mlp,46,missing,0.1,15,0.7528851197761846,0.7526515151515152
mlp,46,missing,0.1,16,0.7973191214470284,0.7974567099567099
mlp,46,missing,0.1,17,0.8216450216450217,0.8225108225108225
mlp,46,missing,0.1,18,0.7443928771271519,0.7402056277056277
mlp,46,missing,0.1,19,0.7397714074543342,0.7385281385281385
rbf,46,noise,0.05,0,0.7369858592970722,0.7374458874458875
rbf,46,noise,0.05,1,0.7324030268179205,0.7380411255411257
rbf,46,noise,0.05,2,0.7350034361587634,0.7385822510822511
rbf,46,noise,0.05,3,0.7462890925245114,0.7504870129870129
rbf,46,noise,0.05,4,0.7581423815119468,0.7618506493506494
rbf,46,noise,0.05,5,0.7449923412277601,0.7504870129870129
rbf,46,noise,0.05,6,0.7235279488066868,0.7249458874458875
rbf,46,noise,0.05,7,0.7199030268179204,0.7255411255411256
rbf,46,noise,0.05,8,0.7334541062801931,0.7374458874458875
rbf,46,noise,0.05,9,0.7581423815119468,0.7618506493506494
rbf,46,noise,0.05,10,0.7463391485130615,0.7493506493506493
rbf,46,noise,0.05,11,0.7451759811453422,0.7499458874458875
rbf,46,noise,0.05,12,0.7335091188749725,0.7385822510822511
rbf,46,noise,0.05,13,0.7363440326206283,0.737987012987013
rbf,46,noise,0.05,14,0.7595862470862471,0.7618506493506494
rbf,46,noise,0.05,15,0.7329832341385615,0.7380411255411257
rbf,46,noise,0.05,16,0.7329832341385615,0.7380411255411257
rbf,46,noise,0.05,17,0.7226419545568481,0.7255411255411256
rbf,46,noise,0.05,18,0.7330427830427829,0.7385822510822511
